cancer,cancer_label,volume,sex,per1,per2,country_code,country_label,cases,py,asr,rank
33,"Thyroid",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",12,1697140,1.06,15
35,"Hodgkin lymphoma",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",11,1697140,.92,16
30,"Bladder",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",12,1697140,.88,17
26,"Penis",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",10,1697140,.71,18
28,"Testis",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",9,1697140,.63,19
31,"Eye",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",7,1697140,.5,20
32,"Brain, central nervous system",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",5,1697140,.36,21
21,"Breast",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",5,1697140,.35,22
37,"Multiple myeloma",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",4,1697140,.32,23
18,"Melanoma of skin",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",4,1697140,.31,24
8,"Small intestine",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",2,1697140,.15,25
34,"Other endocrine",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",2,1697140,.12,26
20,"Connective tissue",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",1,1697140,.07,27
23,"Corpus uteri",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",0,1697140,0,28
12,"Gallbladder etc.",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",0,1697140,0,29
24,"Ovary etc.",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",0,1697140,0,30
25,"Other female genital organs",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",0,1697140,0,31
22,"Cervix uteri",1,1,1959,1960,39203,"Japan, Miyagi Prefecture",0,1697140,0,32
7,"Stomach",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",8151,5740586,66.68,1
52,"Colorectum",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",7424,5740586,62.37,2
27,"Prostate",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",5969,5740586,44.07,3
16,"Lung (incl. trachea and bronchus)",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",5622,5740586,41.87,4
11,"Liver",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",1900,5740586,15.87,5
6,"Oesophagus",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",1829,5740586,15.04,6
30,"Bladder",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",1524,5740586,12.01,7
13,"Pancreas",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",1326,5740586,10.51,8
29,"Kidney",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",1034,5740586,9.45,9
36,"Non-Hodgkin lymphoma",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",853,5740586,7.73,10
12,"Gallbladder etc.",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",1047,5740586,7.45,11
51,"Lip, oral cavity and pharynx",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",784,5740586,7.22,12
38,"Leukaemia",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",528,5740586,5.93,13
15,"Larynx",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",377,5740586,3.19,14
32,"Brain, central nervous system",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",190,5740586,2.77,15
33,"Thyroid",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",231,5740586,2.43,16
28,"Testis",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",135,5740586,2.22,17
37,"Multiple myeloma",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",242,5740586,1.92,18
20,"Connective tissue",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",110,5740586,1.18,19
14,"Nose sinuses etc.",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",95,5740586,.94,20
8,"Small intestine",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",94,5740586,.79,21
18,"Melanoma of skin",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",63,5740586,.57,22
34,"Other endocrine",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",21,5740586,.49,23
17,"Bone",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",34,5740586,.47,24
35,"Hodgkin lymphoma",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",37,5740586,.42,25
26,"Penis",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",51,5740586,.4,26
21,"Breast",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",26,5740586,.18,27
31,"Eye",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",10,5740586,.12,28
24,"Ovary etc.",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",0,5740586,0,29
23,"Corpus uteri",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",0,5740586,0,30
25,"Other female genital organs",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",0,5740586,0,31
22,"Cervix uteri",10,1,2003,2007,39203,"Japan, Miyagi Prefecture",0,5740586,0,32
16,"Lung (incl. trachea and bronchus)",1,1,1960,1962,55400,"New Zealand",1463,3666630,39.31,1
52,"Colorectum",1,1,1960,1962,55400,"New Zealand",1377,3666630,35.81,2
27,"Prostate",1,1,1960,1962,55400,"New Zealand",1417,3666630,34.38,3
7,"Stomach",1,1,1960,1962,55400,"New Zealand",900,3666630,22.92,4
29,"Kidney",1,1,1960,1962,55400,"New Zealand",404,3666630,10.4,5
13,"Pancreas",1,1,1960,1962,55400,"New Zealand",367,3666630,9.35,6
38,"Leukaemia",1,1,1960,1962,55400,"New Zealand",318,3666630,8.29,7
51,"Lip, oral cavity and pharynx",1,1,1960,1962,55400,"New Zealand",306,3666630,8.17,8
30,"Bladder",1,1,1960,1962,55400,"New Zealand",225,3666630,6.09,9
32,"Brain, central nervous system",1,1,1960,1962,55400,"New Zealand",218,3666630,5.85,10
36,"Non-Hodgkin lymphoma",1,1,1960,1962,55400,"New Zealand",209,3666630,5.67,11
18,"Melanoma of skin",1,1,1960,1962,55400,"New Zealand",174,3666630,4.54,12
6,"Oesophagus",1,1,1960,1962,55400,"New Zealand",176,3666630,4.49,13
28,"Testis",1,1,1960,1962,55400,"New Zealand",121,3666630,3.46,14
15,"Larynx",1,1,1960,1962,55400,"New Zealand",125,3666630,3.28,15
35,"Hodgkin lymphoma",1,1,1960,1962,55400,"New Zealand",93,3666630,2.54,16
12,"Gallbladder etc.",1,1,1960,1962,55400,"New Zealand",88,3666630,2.27,17
20,"Connective tissue",1,1,1960,1962,55400,"New Zealand",69,3666630,1.92,18
37,"Multiple myeloma",1,1,1960,1962,55400,"New Zealand",73,3666630,1.89,19
11,"Liver",1,1,1960,1962,55400,"New Zealand",59,3666630,1.51,20
17,"Bone",1,1,1960,1962,55400,"New Zealand",44,3666630,1.25,21
8,"Small intestine",1,1,1960,1962,55400,"New Zealand",46,3666630,1.23,22
31,"Eye",1,1,1960,1962,55400,"New Zealand",39,3666630,1.02,23
14,"Nose sinuses etc.",1,1,1960,1962,55400,"New Zealand",35,3666630,.94,24
33,"Thyroid",1,1,1960,1962,55400,"New Zealand",33,3666630,.89,25
26,"Penis",1,1,1960,1962,55400,"New Zealand",28,3666630,.71,26
34,"Other endocrine",1,1,1960,1962,55400,"New Zealand",17,3666630,.44,27
21,"Breast",1,1,1960,1962,55400,"New Zealand",16,3666630,.41,28
22,"Cervix uteri",1,1,1960,1962,55400,"New Zealand",0,3666630,0,29
24,"Ovary etc.",1,1,1960,1962,55400,"New Zealand",0,3666630,0,30
23,"Corpus uteri",1,1,1960,1962,55400,"New Zealand",0,3666630,0,31
25,"Other female genital organs",1,1,1960,1962,55400,"New Zealand",0,3666630,0,32
27,"Prostate",10,1,2003,2007,55400,"New Zealand",13543,10108940,92.66,1
52,"Colorectum",10,1,2003,2007,55400,"New Zealand",7019,10108940,46.25,2
18,"Melanoma of skin",10,1,2003,2007,55400,"New Zealand",5219,10108940,37.09,3
16,"Lung (incl. trachea and bronchus)",10,1,2003,2007,55400,"New Zealand",5124,10108940,33.29,4
36,"Non-Hodgkin lymphoma",10,1,2003,2007,55400,"New Zealand",1837,10108940,13.1,5
38,"Leukaemia",10,1,2003,2007,55400,"New Zealand",1745,10108940,12.61,6
29,"Kidney",10,1,2003,2007,55400,"New Zealand",1455,10108940,10.27,7
30,"Bladder",10,1,2003,2007,55400,"New Zealand",1617,10108940,9.95,8
51,"Lip, oral cavity and pharynx",10,1,2003,2007,55400,"New Zealand",1058,10108940,7.87,9
7,"Stomach",10,1,2003,2007,55400,"New Zealand",1136,10108940,7.59,10
28,"Testis",10,1,2003,2007,55400,"New Zealand",733,10108940,6.83,11
13,"Pancreas",10,1,2003,2007,55400,"New Zealand",958,10108940,6.3,12
32,"Brain, central nervous system",10,1,2003,2007,55400,"New Zealand",773,10108940,6.07,13
6,"Oesophagus",10,1,2003,2007,55400,"New Zealand",847,10108940,5.52,14
11,"Liver",10,1,2003,2007,55400,"New Zealand",738,10108940,5.17,15
37,"Multiple myeloma",10,1,2003,2007,55400,"New Zealand",784,10108940,5.13,16
20,"Connective tissue",10,1,2003,2007,55400,"New Zealand",429,10108940,3.13,17
33,"Thyroid",10,1,2003,2007,55400,"New Zealand",291,10108940,2.33,18
15,"Larynx",10,1,2003,2007,55400,"New Zealand",336,10108940,2.32,19
35,"Hodgkin lymphoma",10,1,2003,2007,55400,"New Zealand",260,10108940,2.22,20
8,"Small intestine",10,1,2003,2007,55400,"New Zealand",212,10108940,1.5,21
31,"Eye",10,1,2003,2007,55400,"New Zealand",159,10108940,1.25,22
12,"Gallbladder etc.",10,1,2003,2007,55400,"New Zealand",194,10108940,1.25,23
17,"Bone",10,1,2003,2007,55400,"New Zealand",131,10108940,1.23,24
21,"Breast",10,1,2003,2007,55400,"New Zealand",81,10108940,.54,25
26,"Penis",10,1,2003,2007,55400,"New Zealand",77,10108940,.51,26
14,"Nose sinuses etc.",10,1,2003,2007,55400,"New Zealand",64,10108940,.48,27
34,"Other endocrine",10,1,2003,2007,55400,"New Zealand",39,10108940,.44,28
25,"Other female genital organs",10,1,2003,2007,55400,"New Zealand",0,10108940,0,29
24,"Ovary etc.",10,1,2003,2007,55400,"New Zealand",0,10108940,0,30
23,"Corpus uteri",10,1,2003,2007,55400,"New Zealand",0,10108940,0,31
22,"Cervix uteri",10,1,2003,2007,55400,"New Zealand",0,10108940,0,32
7,"Stomach",1,1,1959,1961,57800,"Norway",2468,5368200,32.96,1
27,"Prostate",1,1,1959,1961,57800,"Norway",2002,5368200,25.04,2
52,"Colorectum",1,1,1959,1961,57800,"Norway",1268,5368200,17.05,3
16,"Lung (incl. trachea and bronchus)",1,1,1959,1961,57800,"Norway",945,5368200,13.54,4
38,"Leukaemia",1,1,1959,1961,57800,"Norway",483,5368200,7.55,5
51,"Lip, oral cavity and pharynx",1,1,1959,1961,57800,"Norway",545,5368200,7.47,6
32,"Brain, central nervous system",1,1,1959,1961,57800,"Norway",448,5368200,7.4,7
13,"Pancreas",1,1,1959,1961,57800,"Norway",428,5368200,5.84,8
30,"Bladder",1,1,1959,1961,57800,"Norway",375,5368200,5.38,9
29,"Kidney",1,1,1959,1961,57800,"Norway",365,5368200,4.89,10
36,"Non-Hodgkin lymphoma",1,1,1959,1961,57800,"Norway",275,5368200,4.25,11
28,"Testis",1,1,1959,1961,57800,"Norway",186,5368200,3.35,12
6,"Oesophagus",1,1,1959,1961,57800,"Norway",247,5368200,3.32,13
37,"Multiple myeloma",1,1,1959,1961,57800,"Norway",217,5368200,2.91,14
18,"Melanoma of skin",1,1,1959,1961,57800,"Norway",178,5368200,2.73,15
35,"Hodgkin lymphoma",1,1,1959,1961,57800,"Norway",159,5368200,2.67,16
15,"Larynx",1,1,1959,1961,57800,"Norway",112,5368200,1.6,17
11,"Liver",1,1,1959,1961,57800,"Norway",71,5368200,1.01,18
20,"Connective tissue",1,1,1959,1961,57800,"Norway",67,5368200,.99,19
12,"Gallbladder etc.",1,1,1959,1961,57800,"Norway",73,5368200,.99,20
33,"Thyroid",1,1,1959,1961,57800,"Norway",68,5368200,.96,21
31,"Eye",1,1,1959,1961,57800,"Norway",56,5368200,.86,22
14,"Nose sinuses etc.",1,1,1959,1961,57800,"Norway",58,5368200,.81,23
26,"Penis",1,1,1959,1961,57800,"Norway",53,5368200,.72,24
17,"Bone",1,1,1959,1961,57800,"Norway",35,5368200,.66,25
8,"Small intestine",1,1,1959,1961,57800,"Norway",25,5368200,.38,26
21,"Breast",1,1,1959,1961,57800,"Norway",19,5368200,.26,27
34,"Other endocrine",1,1,1959,1961,57800,"Norway",13,5368200,.26,28
23,"Corpus uteri",1,1,1959,1961,57800,"Norway",0,5368200,0,29
22,"Cervix uteri",1,1,1959,1961,57800,"Norway",0,5368200,0,30
25,"Other female genital organs",1,1,1959,1961,57800,"Norway",0,5368200,0,31
24,"Ovary etc.",1,1,1959,1961,57800,"Norway",0,5368200,0,32
27,"Prostate",10,1,2003,2007,57800,"Norway",19266,11488658,98.51,1
52,"Colorectum",10,1,2003,2007,57800,"Norway",8640,11488658,42.96,2
16,"Lung (incl. trachea and bronchus)",10,1,2003,2007,57800,"Norway",7182,11488658,36.66,3
30,"Bladder",10,1,2003,2007,57800,"Norway",4467,11488658,21.35,4
18,"Melanoma of skin",10,1,2003,2007,57800,"Norway",2682,11488658,15.41,5
36,"Non-Hodgkin lymphoma",10,1,2003,2007,57800,"Norway",2077,11488658,11.77,6
29,"Kidney",10,1,2003,2007,57800,"Norway",2064,11488658,11.18,7
28,"Testis",10,1,2003,2007,57800,"Norway",1286,11488658,10.55,8
38,"Leukaemia",10,1,2003,2007,57800,"Norway",1537,11488658,9.29,9
32,"Brain, central nervous system",10,1,2003,2007,57800,"Norway",1297,11488658,8.8,10
13,"Pancreas",10,1,2003,2007,57800,"Norway",1593,11488658,8.04,11
7,"Stomach",10,1,2003,2007,57800,"Norway",1621,11488658,7.74,12
51,"Lip, oral cavity and pharynx",10,1,2003,2007,57800,"Norway",1285,11488658,7.39,13
37,"Multiple myeloma",10,1,2003,2007,57800,"Norway",1081,11488658,5.42,14
6,"Oesophagus",10,1,2003,2007,57800,"Norway",696,11488658,3.69,15
35,"Hodgkin lymphoma",10,1,2003,2007,57800,"Norway",359,11488658,2.83,16
15,"Larynx",10,1,2003,2007,57800,"Norway",484,11488658,2.67,17
20,"Connective tissue",10,1,2003,2007,57800,"Norway",381,11488658,2.28,18
11,"Liver",10,1,2003,2007,57800,"Norway",421,11488658,2.23,19
33,"Thyroid",10,1,2003,2007,57800,"Norway",317,11488658,1.92,20
8,"Small intestine",10,1,2003,2007,57800,"Norway",285,11488658,1.57,21
12,"Gallbladder etc.",10,1,2003,2007,57800,"Norway",311,11488658,1.55,22
26,"Penis",10,1,2003,2007,57800,"Norway",233,11488658,1.22,23
31,"Eye",10,1,2003,2007,57800,"Norway",163,11488658,1,24
17,"Bone",10,1,2003,2007,57800,"Norway",129,11488658,.99,25
34,"Other endocrine",10,1,2003,2007,57800,"Norway",107,11488658,.8,26
14,"Nose sinuses etc.",10,1,2003,2007,57800,"Norway",109,11488658,.62,27
21,"Breast",10,1,2003,2007,57800,"Norway",85,11488658,.44,28
22,"Cervix uteri",10,1,2003,2007,57800,"Norway",0,11488658,0,29
24,"Ovary etc.",10,1,2003,2007,57800,"Norway",0,11488658,0,30
23,"Corpus uteri",10,1,2003,2007,57800,"Norway",0,11488658,0,31
25,"Other female genital organs",10,1,2003,2007,57800,"Norway",0,11488658,0,32
7,"Stomach",1,1,1956,1960,70500,"Slovenia",1739,3714150,48.18,1
16,"Lung (incl. trachea and bronchus)",1,1,1956,1960,70500,"Slovenia",1071,3714150,29.49,2
52,"Colorectum",1,1,1956,1960,70500,"Slovenia",411,3714150,11.48,3
27,"Prostate",1,1,1956,1960,70500,"Slovenia",387,3714150,10.85,4
51,"Lip, oral cavity and pharynx",1,1,1956,1960,70500,"Slovenia",382,3714150,10.52,5
6,"Oesophagus",1,1,1956,1960,70500,"Slovenia",239,3714150,6.66,6
38,"Leukaemia",1,1,1956,1960,70500,"Slovenia",188,3714150,5.15,7
29,"Kidney",1,1,1956,1960,70500,"Slovenia",170,3714150,4.8,8
15,"Larynx",1,1,1956,1960,70500,"Slovenia",158,3714150,4.36,9
32,"Brain, central nervous system",1,1,1956,1960,70500,"Slovenia",154,3714150,4.02,10
13,"Pancreas",1,1,1956,1960,70500,"Slovenia",134,3714150,3.62,11
36,"Non-Hodgkin lymphoma",1,1,1956,1960,70500,"Slovenia",110,3714150,2.96,12
12,"Gallbladder etc.",1,1,1956,1960,70500,"Slovenia",93,3714150,2.57,13
30,"Bladder",1,1,1956,1960,70500,"Slovenia",94,3714150,2.55,14
11,"Liver",1,1,1956,1960,70500,"Slovenia",69,3714150,1.9,15
35,"Hodgkin lymphoma",1,1,1956,1960,70500,"Slovenia",66,3714150,1.78,16
33,"Thyroid",1,1,1956,1960,70500,"Slovenia",62,3714150,1.71,17
28,"Testis",1,1,1956,1960,70500,"Slovenia",47,3714150,1.26,18
18,"Melanoma of skin",1,1,1956,1960,70500,"Slovenia",46,3714150,1.26,19
17,"Bone",1,1,1956,1960,70500,"Slovenia",44,3714150,1.23,20
20,"Connective tissue",1,1,1956,1960,70500,"Slovenia",35,3714150,.93,21
14,"Nose sinuses etc.",1,1,1956,1960,70500,"Slovenia",32,3714150,.87,22
37,"Multiple myeloma",1,1,1956,1960,70500,"Slovenia",29,3714150,.78,23
26,"Penis",1,1,1956,1960,70500,"Slovenia",25,3714150,.69,24
31,"Eye",1,1,1956,1960,70500,"Slovenia",19,3714150,.58,25
8,"Small intestine",1,1,1956,1960,70500,"Slovenia",12,3714150,.31,26
34,"Other endocrine",1,1,1956,1960,70500,"Slovenia",8,3714150,.23,27
21,"Breast",1,1,1956,1960,70500,"Slovenia",5,3714150,.14,28
22,"Cervix uteri",1,1,1956,1960,70500,"Slovenia",0,3714150,0,29
25,"Other female genital organs",1,1,1956,1960,70500,"Slovenia",0,3714150,0,30
23,"Corpus uteri",1,1,1956,1960,70500,"Slovenia",0,3714150,0,31
24,"Ovary etc.",1,1,1956,1960,70500,"Slovenia",0,3714150,0,32
16,"Lung (incl. trachea and bronchus)",10,1,2003,2007,70500,"Slovenia",4507,4915599,54.97,1
27,"Prostate",10,1,2003,2007,70500,"Slovenia",4394,4915599,50.6,2
52,"Colorectum",10,1,2003,2007,70500,"Slovenia",3690,4915599,43.28,3
30,"Bladder",10,1,2003,2007,70500,"Slovenia",1457,4915599,16.71,4
7,"Stomach",10,1,2003,2007,70500,"Slovenia",1457,4915599,16.7,5
51,"Lip, oral cavity and pharynx",10,1,2003,2007,70500,"Slovenia",1233,4915599,16.21,6
18,"Melanoma of skin",10,1,2003,2007,70500,"Slovenia",896,4915599,11.77,7
29,"Kidney",10,1,2003,2007,70500,"Slovenia",910,4915599,11.64,8
28,"Testis",10,1,2003,2007,70500,"Slovenia",487,4915599,8.58,9
13,"Pancreas",10,1,2003,2007,70500,"Slovenia",686,4915599,8.2,10
38,"Leukaemia",10,1,2003,2007,70500,"Slovenia",559,4915599,7.78,11
36,"Non-Hodgkin lymphoma",10,1,2003,2007,70500,"Slovenia",558,4915599,7.27,12
11,"Liver",10,1,2003,2007,70500,"Slovenia",526,4915599,6.43,13
15,"Larynx",10,1,2003,2007,70500,"Slovenia",480,4915599,6.16,14
32,"Brain, central nervous system",10,1,2003,2007,70500,"Slovenia",377,4915599,5.87,15
6,"Oesophagus",10,1,2003,2007,70500,"Slovenia",378,4915599,4.67,16
37,"Multiple myeloma",10,1,2003,2007,70500,"Slovenia",266,4915599,3.17,17
12,"Gallbladder etc.",10,1,2003,2007,70500,"Slovenia",277,4915599,2.98,18
35,"Hodgkin lymphoma",10,1,2003,2007,70500,"Slovenia",143,4915599,2.65,19
33,"Thyroid",10,1,2003,2007,70500,"Slovenia",141,4915599,2.09,20
20,"Connective tissue",10,1,2003,2007,70500,"Slovenia",120,4915599,1.76,21
31,"Eye",10,1,2003,2007,70500,"Slovenia",55,4915599,.92,22
8,"Small intestine",10,1,2003,2007,70500,"Slovenia",69,4915599,.86,23
14,"Nose sinuses etc.",10,1,2003,2007,70500,"Slovenia",59,4915599,.84,24
17,"Bone",10,1,2003,2007,70500,"Slovenia",53,4915599,.84,25
26,"Penis",10,1,2003,2007,70500,"Slovenia",63,4915599,.79,26
21,"Breast",10,1,2003,2007,70500,"Slovenia",40,4915599,.47,27
34,"Other endocrine",10,1,2003,2007,70500,"Slovenia",14,4915599,.32,28
23,"Corpus uteri",10,1,2003,2007,70500,"Slovenia",0,4915599,0,29
24,"Ovary etc.",10,1,2003,2007,70500,"Slovenia",0,4915599,0,30
25,"Other female genital organs",10,1,2003,2007,70500,"Slovenia",0,4915599,0,31
22,"Cervix uteri",10,1,2003,2007,70500,"Slovenia",0,4915599,0,32
7,"Stomach",1,1,1959,1961,75200,"Sweden",4466,11194440,26.54,1
27,"Prostate",1,1,1959,1961,75200,"Sweden",4680,11194440,26.51,2
52,"Colorectum",1,1,1959,1961,75200,"Sweden",3931,11194440,23.69,3
16,"Lung (incl. trachea and bronchus)",1,1,1959,1961,75200,"Sweden",2537,11194440,16.07,4
38,"Leukaemia",1,1,1959,1961,75200,"Sweden",1285,11194440,8.94,5
29,"Kidney",1,1,1959,1961,75200,"Sweden",1364,11194440,8.42,6
30,"Bladder",1,1,1959,1961,75200,"Sweden",1170,11194440,7.52,7
32,"Brain, central nervous system",1,1,1959,1961,75200,"Sweden",992,11194440,7.35,8
13,"Pancreas",1,1,1959,1961,75200,"Sweden",1122,11194440,6.8,9
51,"Lip, oral cavity and pharynx",1,1,1959,1961,75200,"Sweden",1052,11194440,6.63,10
36,"Non-Hodgkin lymphoma",1,1,1959,1961,75200,"Sweden",569,11194440,3.85,11
35,"Hodgkin lymphoma",1,1,1959,1961,75200,"Sweden",387,11194440,2.91,12
37,"Multiple myeloma",1,1,1959,1961,75200,"Sweden",416,11194440,2.53,13
6,"Oesophagus",1,1,1959,1961,75200,"Sweden",419,11194440,2.51,14
28,"Testis",1,1,1959,1961,75200,"Sweden",290,11194440,2.4,15
18,"Melanoma of skin",1,1,1959,1961,75200,"Sweden",338,11194440,2.37,16
20,"Connective tissue",1,1,1959,1961,75200,"Sweden",280,11194440,2.01,17
15,"Larynx",1,1,1959,1961,75200,"Sweden",291,11194440,1.84,18
11,"Liver",1,1,1959,1961,75200,"Sweden",292,11194440,1.79,19
12,"Gallbladder etc.",1,1,1959,1961,75200,"Sweden",273,11194440,1.66,20
34,"Other endocrine",1,1,1959,1961,75200,"Sweden",194,11194440,1.4,21
33,"Thyroid",1,1,1959,1961,75200,"Sweden",179,11194440,1.23,22
17,"Bone",1,1,1959,1961,75200,"Sweden",134,11194440,1.12,23
31,"Eye",1,1,1959,1961,75200,"Sweden",130,11194440,.98,24
26,"Penis",1,1,1959,1961,75200,"Sweden",151,11194440,.92,25
14,"Nose sinuses etc.",1,1,1959,1961,75200,"Sweden",143,11194440,.89,26
8,"Small intestine",1,1,1959,1961,75200,"Sweden",126,11194440,.77,27
21,"Breast",1,1,1959,1961,75200,"Sweden",65,11194440,.41,28
25,"Other female genital organs",1,1,1959,1961,75200,"Sweden",0,11194440,0,29
24,"Ovary etc.",1,1,1959,1961,75200,"Sweden",0,11194440,0,30
22,"Cervix uteri",1,1,1959,1961,75200,"Sweden",0,11194440,0,31
23,"Corpus uteri",1,1,1959,1961,75200,"Sweden",0,11194440,0,32
27,"Prostate",10,1,2003,2007,75200,"Sweden",47392,22418554,107.65,1
52,"Colorectum",10,1,2003,2007,75200,"Sweden",14402,22418554,31.35,2
16,"Lung (incl. trachea and bronchus)",10,1,2003,2007,75200,"Sweden",9087,22418554,20.72,3
30,"Bladder",10,1,2003,2007,75200,"Sweden",8256,22418554,17.49,4
18,"Melanoma of skin",10,1,2003,2007,75200,"Sweden",4976,22418554,13.05,5
36,"Non-Hodgkin lymphoma",10,1,2003,2007,75200,"Sweden",3953,22418554,9.86,6
32,"Brain, central nervous system",10,1,2003,2007,75200,"Sweden",2866,22418554,9.51,7
38,"Leukaemia",10,1,2003,2007,75200,"Sweden",3082,22418554,8.71,8
29,"Kidney",10,1,2003,2007,75200,"Sweden",3248,22418554,8.17,9
51,"Lip, oral cavity and pharynx",10,1,2003,2007,75200,"Sweden",2552,22418554,6.49,10
7,"Stomach",10,1,2003,2007,75200,"Sweden",2909,22418554,6.25,11
28,"Testis",10,1,2003,2007,75200,"Sweden",1407,22418554,6.19,12
13,"Pancreas",10,1,2003,2007,75200,"Sweden",2300,22418554,5.42,13
37,"Multiple myeloma",10,1,2003,2007,75200,"Sweden",1564,22418554,3.5,14
6,"Oesophagus",10,1,2003,2007,75200,"Sweden",1486,22418554,3.46,15
11,"Liver",10,1,2003,2007,75200,"Sweden",1465,22418554,3.41,16
20,"Connective tissue",10,1,2003,2007,75200,"Sweden",879,22418554,2.67,17
15,"Larynx",10,1,2003,2007,75200,"Sweden",785,22418554,1.87,18
35,"Hodgkin lymphoma",10,1,2003,2007,75200,"Sweden",472,22418554,1.81,19
8,"Small intestine",10,1,2003,2007,75200,"Sweden",683,22418554,1.64,20
12,"Gallbladder etc.",10,1,2003,2007,75200,"Sweden",643,22418554,1.42,21
33,"Thyroid",10,1,2003,2007,75200,"Sweden",438,22418554,1.34,22
26,"Penis",10,1,2003,2007,75200,"Sweden",430,22418554,1.04,23
31,"Eye",10,1,2003,2007,75200,"Sweden",299,22418554,.88,24
17,"Bone",10,1,2003,2007,75200,"Sweden",199,22418554,.73,25
14,"Nose sinuses etc.",10,1,2003,2007,75200,"Sweden",217,22418554,.56,26
21,"Breast",10,1,2003,2007,75200,"Sweden",211,22418554,.47,27
34,"Other endocrine",10,1,2003,2007,75200,"Sweden",92,22418554,.36,28
22,"Cervix uteri",10,1,2003,2007,75200,"Sweden",0,22418554,0,29
24,"Ovary etc.",10,1,2003,2007,75200,"Sweden",0,22418554,0,30
23,"Corpus uteri",10,1,2003,2007,75200,"Sweden",0,22418554,0,31
25,"Other female genital organs",10,1,2003,2007,75200,"Sweden",0,22418554,0,32
16,"Lung (incl. trachea and bronchus)",1,1,1960,1962,82609,"UK, England, West Midlands Region",6143,7053300,71.51,1
52,"Colorectum",1,1,1960,1962,82609,"UK, England, West Midlands Region",2560,7053300,30.4,2
7,"Stomach",1,1,1960,1962,82609,"UK, England, West Midlands Region",2379,7053300,28.04,3
27,"Prostate",1,1,1960,1962,82609,"UK, England, West Midlands Region",1425,7053300,17.3,4
29,"Kidney",1,1,1960,1962,82609,"UK, England, West Midlands Region",863,7053300,10.22,5
51,"Lip, oral cavity and pharynx",1,1,1960,1962,82609,"UK, England, West Midlands Region",763,7053300,9.2,6
13,"Pancreas",1,1,1960,1962,82609,"UK, England, West Midlands Region",563,7053300,6.69,7
32,"Brain, central nervous system",1,1,1960,1962,82609,"UK, England, West Midlands Region",454,7053300,5.76,8
38,"Leukaemia",1,1,1960,1962,82609,"UK, England, West Midlands Region",388,7053300,5.09,9
6,"Oesophagus",1,1,1960,1962,82609,"UK, England, West Midlands Region",377,7053300,4.6,10
36,"Non-Hodgkin lymphoma",1,1,1960,1962,82609,"UK, England, West Midlands Region",300,7053300,3.69,11
15,"Larynx",1,1,1960,1962,82609,"UK, England, West Midlands Region",302,7053300,3.52,12
30,"Bladder",1,1,1960,1962,82609,"UK, England, West Midlands Region",291,7053300,3.44,13
35,"Hodgkin lymphoma",1,1,1960,1962,82609,"UK, England, West Midlands Region",198,7053300,2.59,14
28,"Testis",1,1,1960,1962,82609,"UK, England, West Midlands Region",152,7053300,2.03,15
